city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Vehmaa,60.682143,2293
Forssa,60.8167,16901
Hattula,61.055519,9422
Hausjärvi,60.78333,8260
Humppila,60.925,2184
Hämeenlinna,61,67633
Janakkala,60.920125,16413
Jokioinen,60.8042,5133
Loppi,60.7181,7828
Riihimäki,60.7333,28793
Tammela,60.8,6015
Ypäjä,60.8083,2343
Asikkala,61.172039,8083
Hartola,61.5784,2697
Heinola,61.20423,18667
Hollola,60.9886,23410
Kärkölä,60.868878,4368
Lahti,60.9804,119823
Orimattila,60.8042,16003
Padasjoki,61.35,2896
Sysmä,61.5028,3657
Hamina,60.5697,20111
Iitti,60.89488,6711
Kotka,60.4667,52126
Kouvola,60.8681,82113
Miehikkälä,60.6708,1857
Pyhtää,60.492165,5140
Virolahti,60.5833,3109
Imatra,61.1931,26508
Lappeenranta,61.0583,72634
Lemi,61.0611,2971
Luumäki,60.922545,4636
Parikkala,61.55,4734
Rautjärvi,61.434571,3226
Ruokolahti,61.2917,4994
Savitaipale,61.2,3383
Taipalsaari,61.1597,4671
Enonkoski,62.0889,1361
Heinävesi,62.425,3254
Hirvensalmi,61.6389,2136
Joroinen,62.1792,4767
Juva,61.8972,6116
Kangasniemi,61.99,5356
Mikkeli,61.6875,53134
Mäntyharju,61.4181,5791
Pertunmaa,61.5028,1690
Pieksämäki,62.3,17682
Puumala,61.525,2151
Rantasalmi,62.0667,3431
Savonlinna,61.8667,32974
Sulkava,61.7875,2492
Iisalmi,63.5611,21368
Kaavi,62.975,2893
Keitele,63.1783,2202
Kiuruvesi,63.6528,7998
Kuopio,62.8925,119282
Lapinlahti,63.3667,9485
Leppävirta,62.4917,9454
Pielavesi,63.2333,4391
Rautalampi,62.6217,3121
Rautavaara,63.4944,1602
Siilinjärvi,63.075,21423
Sonkajärvi,63.6667,3897
Suonenjoki,62.625,7064
Tervo,62.9556,1520
Tuusniemi,62.8083,2477
Varkaus,62.3167,20466
Vesanto,62.9333,2014
Vieremä,63.7431,3579
Ilomantsi,62.6667,4857
Joensuu,62.6,76850
Juuka,63.2417,4606
Kitee,62.0986,10136
Kontiolahti,62.7667,14821
Lieksa,63.3167,10884
Liperi,62.5333,12084
Nurmes,63.5444,9552
Outokumpu,62.725,6688
Polvijärvi,62.855,4246
Rääkkylä,62.3133,2126
Tohmajärvi,62.2264,4361
Halsua,63.4633,1127
Kannus,63.9017,5464
Kaustinen,63.5481,4261
Kokkola,63.8376,47681
Lestijärvi,63.525,719
Perho,63.2167,2759
Toholampi,63.775,3033
Veteli,63.4753,3114
Enontekiö,68.3847,1838
Inari,68.9055,6907
Kemi,65.7336,20707
Kemijärvi,66.715,7274
Keminmaa,65.799,8079
Kittilä,67.6531,6453
Kolari,67.3317,3846
Muonio,67.9593,2308
Pelkosenniemi,67.1083,939
Pello,66.7756,3373
Posio,66.1097,3183
Ranua,65.9275,3783
Rovaniemi,66.5028,63042
Salla,66.8333,3400
Savukoski,67.2917,1005
Simo,65.6613,2988
Sodankylä,67.4149,8303
Tervola,66.0821,3001
Tornio,65.8497,21602
Utsjoki,69.9078,1212
Ylitornio,66.3167,3918
Hyrynsalmi,64.675,2271
Kajaani,64.225,36709
Kuhmo,64.125,8190
Paltamo,64.4083,3273
Puolanka,64.8681,2528
Ristijärvi,64.5056,1272
Sotkamo,64.1333,10336
Suomussalmi,64.8833,7727
Alavieska,64.1667,2519
Haapajärvi,63.7486,7010
Haapavesi,64.1375,6758
Hailuoto,65.0167,959
Ii,65.3167,9844
Kalajoki,64.2597,12373
Kempele,64.9125,18355
Kuusamo,65.9667,15134
Kärsämäki,63.975,2576
Liminka,64.8083,10191
Lumijoki,64.8367,2020
Merijärvi,64.2967,1089
Muhos,64.8,8908
Nivala,63.9292,10639
Oulainen,64.2667,7288
Oulu,65.0142,205489
Pudasjärvi,65.3583,7873
Pyhäjoki,64.4667,3077
Pyhäjärvi,63.681199,5131
Pyhäntä,64.0972,1578
Raahe,64.6847,24679
Reisjärvi,63.6056,2718
Sievi,63.9069,4910
Siikajoki,64.815545,5145
Siikalatva,64.47944,5231
Taivalkoski,65.575,3976
Tyrnävä,64.75,6637
Utajärvi,64.75,2676
Vaala,64.55,2792
Ylivieska,64.0722,15255
Brändö,60.4117,445
Eckerö,60.2167,952
Finström,60.234699,2593
Föglö,60,531
Geta,60.375,496
Hammarland,60.2167,1583
Jomala,60.15,5233
Kumlinge,60.2583,314
Kökar,59.92051,232
Lemland,60.0806,2053
Lumparland,60.1167,366
Maarianhamina - Mariehamn,60.097094,11679
Saltvik,60.275525,1849
Sottunga,60.1333,88
Sund,60.25,1023
Vårdö,60.2417,447
