x,y,CI_left,CI_right
1996,3.37349397590361,-4.18719211822661,2.98507462686566
1997,6.02409638554217,-7.14285714285714,6.46766169154227
1998,6.26506024096386,-0.738916256157646,7.71144278606964
1999,11.8072289156626,1.97044334975369,10.6493506493507
2000,11.566265060241,6.1576354679803,13.681592039801
2001,14.4578313253012,11.8226600985222,13.4328358208955
2002,15.4216867469879,9.70149253731343,16.8831168831169
2003,19.0361445783132,18.1592039800995,25.8620689655172
2004,23.1325301204819,22.1393034825871,31.7733990147783
2005,24.0963855421687,20.8955223880597,37.6847290640394
2006,27.710843373494,29.1044776119403,53.7662337662338
2007,29.6385542168675,34.5771144278607,61.8181818181818
2008,33.9759036144578,39.5522388059701,66.7532467532468
2009,36.144578313253,45.0248756218905,64.2857142857143
2010,41.2048192771084,43.5323383084577,70.935960591133
2011,42.1686746987952,43.7810945273632,66.9950738916256
2012,44.3373493975904,45.0248756218905,67.487684729064
2013,42.4096385542169,41.2935323383084,67.7339901477832
2014,40,45.273631840796,66.9950738916256
2015,37.5903614457831,49.502487562189,66.4935064935065
2016,34.4578313253012,47.2636815920398,78.7012987012987
2017,30.1204819277108,40.547263681592,74.2857142857143
2018,28.1927710843374,37.3134328358209,76.6233766233766
2019,24.8192771084337,41.044776119403,76.3636363636364
2020,27.9518072289157,39.8009950248756,77.9220779220779
2021,39.2771084337349,46.5174129353234,90.3896103896104
