x,y,CI_left,CI_right
1987,45.8062557884333,0.0549982229347778,14.2297524820542
1991,54.9069837190553,0.0404478429192887,13.0786861880247
1995,48.8293851967923,0.0627938058807263,17.7432827910407
1999,52.1722183175321,0.106807767502816,14.7781436932776
2003,56.1471159975011,0.136993686240062,14.6554703925567
2007,53.0548964624676,0.0566220880069025,14.3722363028473
2011,42.3865529079846,0.120330398721914,21.0890920833475
2014,51.0146275764876,0.23708198246357,18.2355268912755
2019,39.535125410779,0.143705450414452,20.5237185666725
2023,36.1827497546395,0.19852746358775,26.9247274912025
