x,y,CI_left,CI_right
1996,9.61538461538462,-4.25531914893617,2.17391304347826
1997,9.61538461538462,-2.17391304347826,5.66037735849057
1998,-13.4615384615385,-6.38297872340426,5.66037735849057
1999,-21.1538461538462,-4.25531914893617,6.52173913043478
2000,-17.3076923076923,-6.38297872340426,6.52173913043478
2001,-19.2307692307692,-6.38297872340426,23.9130434782609
2002,-15.3846153846154,0,21.7391304347826
2003,-13.4615384615385,-6.38297872340426,23.9130434782609
2004,-11.5384615384615,-4.25531914893617,23.9130434782609
2005,-15.3846153846154,-2.12765957446809,23.9130434782609
2006,-15.3846153846154,-28.3018867924528,13.0434782608696
2007,-23.0769230769231,-24.5283018867925,10.8695652173913
2008,-23.0769230769231,-20.7547169811321,10.8695652173913
2009,-23.0769230769231,-22.6415094339623,6.52173913043478
2010,-25,-28.3018867924528,4.34782608695652
2011,-28.8461538461538,-30.188679245283,2.17391304347826
2012,-28.8461538461538,-28.3018867924528,0
2013,-32.6923076923077,-32.0754716981132,-6.52173913043478
2014,-30.7692307692308,-35.8490566037736,-12.7659574468085
2015,-30.7692307692308,-33.9622641509434,-14.8936170212766
2016,-34.6153846153846,-37.7358490566038,-14.8936170212766
2017,-36.5384615384615,-39.622641509434,-19.1489361702128
2018,-38.4615384615385,-37.7358490566038,-19.1489361702128
2019,-34.6153846153846,-41.5094339622642,-21.2765957446809
2020,-38.4615384615385,-43.3962264150943,-23.4042553191489
2021,-32.6923076923077,-50.9433962264151,-31.9148936170213
