x,y,CI_left,CI_right
1996,-2.76190476190477,-5.75176589303732,2.992277992278
1997,-1.27326150832517,-2.99785867237689,1.97926484448634
1998,-0.496031746031746,-1.22295390404515,2.317880794702
1999,1.99401794616152,0.323624595469253,5.04761904761905
2000,0.391006842619751,0.18132366273799,4.85175202156335
2001,-0.77896786757546,-2.35294117647058,5.24152106885921
2002,0.98135426889107,1.22484689413824,8.10546875
2003,3.88726919339164,3.56816102470266,6.6847335140018
2004,4.30308699719363,3.44522968197879,4.05629139072848
2005,1.25560538116592,1.1137629276054,2.12591986917417
2006,4.42869796279894,3.54131534569983,8.26121164437451
2007,-0.678541136556413,-0.799418604651159,0.532319391634972
2008,1.62254483347567,0.529500756429665,2.41758241758243
2009,0.420168067226891,-2.07439198855508,1.50489089541008
2010,0.669456066945604,0.628930817610061,2.29799851742031
2011,-1.57938487115544,-6.01719197707737,-3.203125
2012,-2.02702702702703,-1.60060975609756,1.06302201974184
2013,-1.29310344827586,-2.6677445432498,-0.225394440270461
2014,-3.05676855895197,-1.20481927710845,0.0830564784053109
2015,-1.08108108108108,-2.43902439024389,2.84810126582278
2016,-7.01275045537341,-0.624999999999998,2.46153846153845
2017,-2.25269343780607,-3.45911949685535,-0.975975975975963
2018,-5.31062124248497,-1.12456747404844,0
2019,-2.96296296296296,-2.46507806080526,-0.909780136467033
2020,3.59869138495092,-2.29885057471264,-0.0765110941086414
2021,9.15789473684211,3.82848392036753,8.5972850678733
