x,y,CI_left,CI_right
16,106,82,134
17,77,35,121
18,90,68,154
19,81,71,126
20,107,82,142
21,96,72,163
22,100,73,145
23,108,83,184
24,122,82,156
25,117,92,151
26,103,72,168
