x,y,CI_left,CI_right
1996,-28.5714285714286,11.1111111111111,60
1997,-14.2857142857143,-22.2222222222222,44.4444444444444
1998,7.14285714285714,-44.4444444444444,33.3333333333333
1999,0,-44.4444444444444,44.4444444444444
2000,-28.5714285714286,-44.4444444444444,55.5555555555556
2001,-42.8571428571429,-55.5555555555556,30
2002,-50,-44.4444444444444,20
2003,-42.8571428571429,-55.5555555555556,50
2004,-50,-44.4444444444444,60
2005,-50,-55.5555555555556,30
2006,-42.8571428571429,20,88.8888888888889
2007,-50,33.3333333333333,100
2008,-42.8571428571429,22.2222222222222,100
2009,-42.8571428571429,11.1111111111111,77.7777777777778
2010,-42.8571428571429,11.1111111111111,77.7777777777778
2011,-35.7142857142857,22.2222222222222,66.6666666666667
2012,-42.8571428571429,11.1111111111111,77.7777777777778
2013,-42.8571428571429,11.1111111111111,66.6666666666667
2014,-35.7142857142857,22.2222222222222,66.6666666666667
2015,-35.7142857142857,11.1111111111111,88.8888888888889
2016,-35.7142857142857,11.1111111111111,77.7777777777778
2017,-35.7142857142857,11.1111111111111,88.8888888888889
2018,-35.7142857142857,22.2222222222222,55.5555555555556
2019,-50,11.1111111111111,60
2020,-42.8571428571429,11.1111111111111,55.5555555555556
2021,-28.5714285714286,11.1111111111111,33.3333333333333
