x,y,CI_left,CI_right
1996,-4,-2.85714285714286,0
1997,12.5,-6.25,0
1998,55.5555555555556,-13.3333333333333,0
1999,-2.38095238095238,0,19.2307692307692
2000,7.31707317073171,-9.67741935483871,15.625
2001,0,-21.6216216216216,21.4285714285714
2002,2.27272727272727,-3.44827586206897,5.88235294117647
2003,6.66666666666667,-5.12820512820513,8.33333333333333
2004,8.33333333333333,2.56410256410256,8.10810810810811
2005,-3.84615384615385,0,12.5
2006,2,0,2.77777777777778
2007,0,-9.75609756097561,7.14285714285714
2008,3.92156862745098,2.7027027027027,7.89473684210526
2009,3.77358490566038,0,7.31707317073171
2010,1.81818181818182,4.16666666666667,7.69230769230769
2011,0,2.38095238095238,4.34782608695652
2012,1.78571428571429,3.84615384615385,4.65116279069767
2013,1.75438596491228,0,6
2014,3.44827586206897,1.85185185185185,5.66037735849057
2015,0,1.78571428571429,5.45454545454545
2016,0,0,4.16666666666667
2017,-1.66666666666667,0,3.44827586206897
2018,-1.69491525423729,-5.17241379310345,3.92156862745098
2019,-1.72413793103448,-1.61290322580645,3.63636363636364
2020,1.75438596491228,-3.77358490566038,5.26315789473684
2021,-10.3448275862069,1.66666666666667,5.88235294117647
