x,y,CI_left,CI_right
1996,-2.40963855421688,0,5.66037735849056
1997,2.40963855421686,0,11.2903225806452
1998,6.02409638554217,2.81690140845071,11.3207547169811
1999,10.8433734939759,5.63380281690141,13.2075471698113
2000,12.0481927710843,8.45070422535212,26.4150943396226
2001,16.8674698795181,12.9032258064516,26.4150943396226
2002,18.0722891566265,24.1935483870968,33.9622641509434
2003,30.1204819277108,24.1935483870968,41.5094339622642
2004,32.5301204819277,27.4193548387097,46.4788732394366
2005,28.9156626506024,38.7096774193548,52.8301886792453
2006,32.5301204819277,43.5483870967742,105.660377358491
2007,37.3493975903614,56.4516129032258,111.320754716981
2008,37.3493975903614,58.0645161290323,130.188679245283
2009,43.3734939759036,64.516129032258,139.622641509434
2010,39.7590361445783,74.1935483870968,141.509433962264
2011,45.7831325301205,75.8064516129032,141.509433962264
2012,50.6024096385542,70.9677419354839,141.509433962264
2013,50.6024096385542,72.5806451612903,147.169811320755
2014,48.1927710843373,79.0322580645161,162.264150943396
2015,46.9879518072289,79.0322580645161,162.264150943396
2016,69.8795180722891,88.7096774193548,173.584905660377
2017,60.2409638554217,87.0967741935484,190.566037735849
2018,53.0120481927711,77.4193548387097,203.77358490566
2019,48.1927710843373,93.5483870967742,196.22641509434
2020,50.6024096385542,90.3225806451613,200
2021,77.1084337349397,96.7741935483871,222.641509433962
