x,y,CI_left,CI_right
1987,30.2288413651146,2.84376696929714,25.8527733198204
1991,27.7482994470581,3.35405386391317,21.8167759491244
1995,34.1254469699519,0.832495167302925,20.133246587823
1999,27.8342130544479,0.374045020529686,23.3236020284526
2003,29.6221446204902,1.59991045323211,20.2726256268581
2007,25.7949844441767,3.86278744288217,23.8465982642976
2011,22.6272964925666,3.67467645673047,21.6415427193609
2014,19.8771264431607,3.74931414287455,19.5864202863808
2019,20.6852593132074,3.87203820016756,17.8716658361489
2023,23.2564530987222,3.87409941831685,21.692202954203
