x,y,CI_left,CI_right
1991,-0.264094987607018,1.32822461284143,3.77180149217944
1992,-0.352307042893788,2.9710456004562,6.97300246379884
1993,-0.864802848762325,4.86310892979567,9.25088700233175
1994,-2.30217228950872,5.65291595554261,9.80862989849427
1995,-5.16067582340271,3.38529742330267,7.81743563368976
1996,-7.95369678864824,1.10102818132623,7.76175251324701
1997,-11.2148369429923,-1.33778046039212,7.9808807417042
1998,-15.0020023595372,-2.02045955958873,7.93859283796685
1999,-18.7442499810588,-2.08289972110061,6.78528637240266
2000,-19.4412875713002,-1.49856387628523,5.26292183785793
2001,-19.1696160881471,-0.886650293468759,3.10623874725289
2002,-17.7657996991049,-2.64538150938684,-0.199906454031126
2003,-15.6660280763278,-5.61493152395621,-2.9569061080666
2004,-13.3324674481281,-7.66192815218749,-5.13505718167823
2005,-12.567782576225,-10.4852641218832,-6.85311380387605
2006,-12.4557586777933,-13.6353702701578,-7.20999975674765
2007,-12.4519704300202,-15.9305665403988,-6.72141002964204
2008,-11.7186738968081,-17.0872705324064,-5.85855918156008
2009,-10.3262222510851,-18.3548058110977,-4.54659037757972
2010,-9.29203060904201,-19.3413603629855,-3.01781858489297
2011,-8.89101752335184,-19.3481247138159,-1.16099517533462
2012,-9.13779480685348,-18.4307746742705,1.1283181588103
2013,-10.1270686538732,-17.0196270241019,4.15702908254471
2014,-10.3987401370263,-14.4007825833576,7.8706759016614
2015,-10.4106460585988,-11.440598593015,11.3807351086122
2016,-9.64487883018909,-7.84300462057195,15.8680460233453
2017,-8.38122760874977,-4.70850851267535,20.3994898650644
2018,-6.86214025175612,-1.43248137201848,23.9318615407604
2019,-6.78908118756156,0.662906381384507,25.2311766116337
2020,-6.59642172938923,2.19477167714274,25.0007818825647
2021,-7.36002424478575,2.73071639678641,21.0639162933901
