x,y,CI_left,CI_right
1987,12.4815510930854,0.357701058462756,31.3415768127411
1991,8.97734627831715,0.286877544628876,39.878901764276
1995,3.59339811163155,0.29266539083729,34.4503536725912
1999,2.68616071127648,0.347144985271616,38.1695460601853
2003,1.56214755483218,0.346529617556911,40.5293698777969
2007,4.85406148779473,0.385203481533757,37.4382498235709
2011,22.8522741653248,0.429392435885687,26.5710570297738
2014,21.3897654089304,0.453503318610716,33.5988805847587
2019,21.2924719747366,0.503315282857112,23.6002561069572
2023,24.8936717805996,0.525861204049851,19.3940491094603
